thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,thickness_crust,d_2_young_rift,lon,lat,GHF,upper_mantle_vel_structure,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
14.997,15.0,0.032299998999999996,2305.46,1986.28,2170.8,1601.96,28.50438563,42.720001200000006,1408.8,38.66668701,56.50012207,43.654701200000005,1.0,2.75303173,-408.0090027,-37.1422005,269983.0,107.64099879999999,212.4929962
12.498,13.0,-0.0037,1712.07,1545.71,1715.07,1631.95,35.53167601,34.9799995,239.95,77.66668701,13.50012207,33.8140984,4.0,1.69194806,4.5364599000000005,-39.532501200000006,217533.0,56.855400100000004,796.7369995
10.0,11.002,-0.048500000999999994,2785.16,4913.78,4945.66,2515.42,8.514693183,35.0,738.16,15.66668701,-23.5,68.2221985,3.0,1.84246755,-76.4032974,-34.0802994,71213.5,80.7060013,756.6049805
15.003,14.0,0.029999999,2054.25,1560.55,1573.17,1887.07,25.50490149,38.0,1597.28,-57.33331299,-3.5,42.856300399999995,2.0,2.22654796,79.49169920000001,-25.0161991,225562.0,186.3209991,37.8688011
9.004,9.0,0.0012,2886.14,1527.69,1807.71,1041.01,29.02585055,39.1399994,1448.68,47.66668701,51.50012207,51.0471992,1.0,2.78905392,-66.6175995,-45.4076996,216152.0,82.60070040000001,99.9781036
16.005,15.0,-0.01,1856.36,1947.19,2052.06,1402.64,10.60660172,33.8499985,155.04,-93.33331299,34.50012207,55.8554993,2.0,1.91232872,53.732200600000006,-41.9458008,119040.0,111.72000120000001,180.5099945
10.995,11.01,0.0025,1953.09,764.09,757.3,720.26,13.72953022,31.790000899999995,85.59,24.66668701,43.50012207,63.633998899999995,3.0,1.25601625,32.9207001,-24.1858997,59648.60156,113.47200009999999,141.621994
19.005,12.0,0.0085,2277.26,3043.97,3126.9,2686.22,18.6681547,41.0800018,1055.26,-66.33331299,47.50012207,51.44079970000001,2.0,2.13913369,-47.3918991,-34.5292015,130288.0,110.61199950000001,491.071991
14.997,14.0,0.019099999,983.71,1143.62,1378.66,845.45,6.0415229870000005,42.2700005,129.55,-101.333313,30.50012207,46.4063988,4.0,1.60144746,128.5469971,-36.0056,144240.0,39.8041992,705.460022
10.999,12.0,0.0111,1700.68,611.55,1459.94,867.51,27.1016598,30.89999962,988.16,129.66668700000002,-14.5,61.6113,2.0,2.4186957000000002,2.7777901000000003,-28.225400899999997,224746.0,148.41999819999998,19.0
10.503,13.0,0.044500001,1302.69,2888.84,4642.61,1938.37,42.5734673,33.5,353.08,-87.33331299,79.50012207,51.4437,2.0,2.2129693,-50.5792007,-26.550199499999998,195530.0,70.2393036,275.0
9.996,11.0,-0.066600002,161.83,1702.26,2054.93,945.55,11.5974135,30.729999499999998,103.41,-5.333312988,34.50012207,64.13710019999999,6.0,1.05704749,10.126299900000001,-46.900299100000005,51870.60156,-2.7072599,169.9920044
15.998,15.0,0.0173,1987.95,1641.29,1640.62,2016.83,22.50555487,38.0,1710.0,-54.33331299,-3.5,84.48429870000001,1.0,2.21699405,40.1563988,-32.487499199999995,272557.0,143.0749969,198.3860016
14.995,15.0,-0.0138,227.78,2805.34,2865.07,525.27,73.17444909,43.25,185.93,109.66668700000001,51.50012207,61.219699899999995,6.0,0.77591503,329.3640137,-35.8442001,82255.79688,-37.9588013,954.8020019999999
15.003,15.0,-0.034200002,3145.34,4971.72,4317.01,797.28,17.5641689,43.0,156.41,26.66668701,-10.5,57.7679,1.0,2.0642047,-9999.0,-41.4668999,170758.0,-27.501499199999998,1170.0
16.003,16.0,-0.0081,1403.24,1573.84,1597.8,1000.49,6.0415229870000005,41.7700005,533.2,-98.33331299,32.50012207,49.29370120000001,4.0,1.89596069,98.5667038,-34.843799600000004,138106.0,53.111499800000004,403.38500980000003
14.999,15.0,0.015900001,1648.55,1405.72,1680.96,744.27,6.3639610310000005,50.470001200000006,660.96,-107.33331299999999,48.50012207,59.399299600000006,2.0,1.71855688,-137.6459961,-46.8162994,169509.0,60.333301500000005,690.8250122000001
13.001,13.0,-0.016100001,1120.11,873.95,2257.21,546.02,14.98332406,41.0,1009.34,-122.33331299999999,60.50012207,88.06739809999999,2.0,1.8831116,-78.02310179999999,-34.6506996,203298.0,73.03479770000001,486.3999938999999
10.0,10.003,-0.047499999,607.99,960.91,568.28,153.2,6.0415229870000005,30.899999600000005,183.71,-113.33331299999999,38.50012207,80.4552994,5.0,0.22037677,-90.89630129999999,-46.9113998,53692.60156,-56.888401,2145.820068
9.997,10.0,0.0143,1489.79,1557.5,1474.6,1730.68,19.03943276,40.180000299999996,601.44,-85.33331299,31.50012207,40.6193008,4.0,1.73219001,133.147995,-32.9145012,202237.0,146.4819946,116.6679993
12.497,13.0,-0.0089,1563.49,1532.84,1882.75,1649.75,35.50352095,54.0,163.43,77.66668701,11.50012207,36.4673004,4.0,1.71688247,89.9429016,-46.2018013,191695.0,38.8237991,415.5480042
10.997,10.0,-0.028000001,618.9,1244.13,1688.64,1017.12,9.617692031,35.430000299999996,671.74,1.666687012,31.50012207,83.87760159999999,6.0,1.34193671,76.86550140000001,-33.9868011,61707.39844,46.1636009,558.6569824
7.0,6.997999999999999,-0.0297,1248.45,575.51,469.61,166.84,8.746427842000001,24.2900009,43.52,11.66668701,42.50012207,81.7801971,6.0,1.02591002,-18.287099800000004,-23.2773991,60438.39844,143.3309937,26.729799300000003
10.0,10.0,0.0038,1448.15,1512.33,1706.03,1159.93,8.746427842000001,30.010000199999997,572.27,-96.33331299,31.50012207,61.57189939999999,4.0,1.93335807,38.8581009,-30.6909008,73885.79688,145.2120056,139.1629944
8.0,8.996,-0.0537,311.02,890.28,683.52,782.18,12.747549099999999,30.84000015,148.58,53.66668701,17.50012207,45.1246,3.0,1.4919183999999999,-11.0795002,-39.5152016,45921.69922,69.98609920000001,532.0
10.001,17.0,-0.061299998,778.19,496.2,632.22,146.27,12.58967831,41.0,25.94,-98.33331299,20.50012207,70.5634995,5.0,0.68362623,-66.4151993,-33.0852013,50814.60156,28.3663006,1799.77002
17.503,17.0,0.025900001000000002,2263.25,1798.81,1712.29,1649.17,20.0124961,46.2700005,712.09,26.66668701,54.50012207,33.1697998,1.0,2.7600925,167.69799799999998,-47.556701700000005,252072.0,87.9120026,222.6210022
9.995,10.01,-0.031099999,465.42,459.2,114.43,154.83,8.860022573,30.3899994,108.21,-120.33331299999999,37.50012207,60.6595993,5.0,0.85298997,-225.9089966,-26.2947006,58236.30078,107.3840027,94.73840329999999
17.003,17.0,-0.0054,1389.41,1186.21,1379.04,430.18,2.915475947,49.819999700000004,354.18,-109.33331299999999,46.50012207,63.12900160000001,4.0,1.24836183,-20.3789005,-39.2640991,64341.5,9.294070199999998,1210.640015
17.502,17.0,-0.036200002,1395.98,2099.15,2643.81,782.65,60.51859218,51.0,545.84,89.66668701,49.50012207,55.55559920000001,3.0,0.98137057,-9999.0,-58.4827995,100780.0,-177.2599945,2639.949951
10.0,10.0,-0.0735,129.68,3690.65,3499.17,56.99,2.915475947,23.7800007,674.59,-17.33331299,65.50012207,129.43699650000002,12.0,0.47944,-110.0680008,-22.557899499999998,73257.20313,120.84400179999999,580.0100097999999
9.5,9.998,-0.045200001,378.35,1072.95,666.83,432.69,4.949747468,29.520000500000002,209.85,-109.33331299999999,30.50012207,81.2593994,5.0,0.29106042,-23.6446991,-38.612999,50155.89844,2.7776501000000002,1232.650024
9.001,12.0,-0.039000001,450.63,305.89,1737.03,114.86,6.670832032000001,31.8099995,806.45,-129.33331299999998,55.50012207,81.6868973,6.0,0.89026999,-80.5438995,-32.2229996,56185.30078,51.3513985,1534.380005
10.999,11.0,0.017200001,2446.53,2869.42,3419.43,2197.89,50.70009862,35.7299995,2031.45,68.66668701,60.50012207,62.51290129999999,2.0,1.78096259,-42.4500999,-32.556598699999995,256864.0,83.29859920000001,37.861099200000005
14.302999999999999,9.0,0.0067,229.93,322.96,255.96,50.91,41.93447269,29.5300007,1040.12,139.66668700000002,37.50012207,84.5783005,3.0,2.00179005,-91.1921005,-32.0056,136717.0,177.30599980000002,626.098999
12.0,11.0,-0.020300001,1363.61,402.27,959.4,1086.66,45.96194078,46.0,467.65,86.66668701,23.50012207,72.1909027,2.0,1.76713395,103.29000090000001,-31.8817997,125237.0,94.1794968,204.9470062
11.001,10.0,-0.0017,1963.66,340.89,285.32,60.36,39.6042927,32.0,385.24,107.66668700000001,-6.5,80.2658005,4.0,1.69713998,62.9752998,-24.450199100000003,121732.0,187.04499819999998,88.0263977
14.995999999999999,16.0,0.021600001,2525.44,1705.96,1845.51,1401.85,24.38237068,43.319999700000004,1010.11,34.66668701,53.50012207,35.8903008,1.0,2.8692596000000004,167.24099730000003,-46.3207016,258176.0,87.5634995,180.4170074
10.999,7.0,0.0068,333.42,188.98,175.78,569.01,33.35416016,33.0,333.85,133.66668700000002,-3.5,62.2966003,3.0,1.64521003,-9999.0,-18.7553005,112705.0,191.0610046,16.5415993
17.502,17.0,-0.039299997999999996,1461.19,2048.78,2672.06,814.42,59.73692326,47.8800011,616.16,87.66668701,49.50012207,74.5185013,3.0,1.19745266,-41.701099400000004,-59.1963005,65668.70313,-142.9960022,2373.050049
10.002,11.0,-0.0306,561.75,711.3,926.31,323.83,48.97448315,32.3699989,325.56,127.66668700000001,36.50012207,68.8452988,5.0,0.57204002,-51.7612991,-31.775299100000005,45957.0,136.88800049999998,123.09799960000001
4.003,13.0,0.037999999,2363.57,984.94,1309.58,498.5,24.78911051,41.0600014,926.7,46.66668701,46.50012207,57.69570160000001,2.0,1.94431567,-57.23249820000001,-24.474300399999997,245699.0,101.8590012,-13.890299800000003
10.0,9.999,-0.037700001000000004,675.78,673.73,594.94,315.95,6.519202405,27.5799999,65.11,-116.33331299999999,40.50012207,91.5087967,5.0,0.08801557,-24.1343002,-42.1240005,55881.89844,-48.148700700000006,1649.910034
13.004000000000001,12.0,-0.0149,1688.91,1326.91,1645.23,1455.52,37.76903494,34.0,610.07,79.66668701,16.50012207,54.738300300000006,4.0,1.86813748,-39.412998200000004,-41.6733017,150370.0,43.665798200000005,187.5149994
13.0,12.0,0.0231,226.64,3226.06,3338.93,632.04,78.36134251,39.5,134.62,106.66668700000001,56.50012207,40.2233009,4.0,1.65795684,-125.0660019,-49.078399700000006,198454.0,16.1373997,678.1569824
16.000999999999998,17.0,0.025599999,1703.98,1503.6,1914.8,1029.42,9.300537619,39.00999829999999,867.71,-106.33331299999999,51.50012207,56.989399,2.0,2.20448422,-10.763299900000002,-41.493499799999995,253332.0,53.3237991,597.8029785
16.003,15.0,0.028100001,2627.83,2795.04,3219.1,2263.87,47.71268175,39.9500008,2169.32,65.66668701,59.50012207,52.71060179999999,2.0,1.96514213,-68.6499023,-38.152900700000004,194868.0,82.7194977,77.36309809999999
8.996,8.5,-0.0032,2015.23,804.38,696.13,757.39,12.98075499,25.1299992,46.25,19.66668701,46.50012207,94.0267029,6.0,1.11251438,-10.5936003,-27.795700099999998,49364.30078,117.67299650000001,128.2700043
16.004,15.0,0.029300001000000003,1880.78,2365.17,2409.68,1990.13,28.15137652,43.0600014,1410.86,33.66668701,59.50012207,35.1374016,1.0,3.0370481,-417.1140137,-36.977500899999995,281051.0,114.82599640000001,77.3136978
12.002,13.0,0.036800001,2175.09,778.75,1146.93,319.88,23.50531855,39.4000015,746.53,46.66668701,44.50012207,59.0770988,3.0,1.08531559,6.3192902,-25.5592003,168469.0,68.0738983,-23.2602005
13.005,12.99,0.0469,393.35,3072.27,3195.44,552.91,75.32927718,41.0,316.1,103.666687,55.50012207,45.103099799999995,4.0,1.42029917,-109.2460022,-45.352298700000006,217329.0,17.6550999,531.7069702
15.999,15.0,-0.0074,3199.1,1815.82,3051.61,1453.7,25.7390747,41.0,1597.61,-54.33331299,-16.5,91.4195,4.0,1.5983138000000001,14.578200299999999,-35.983799,154481.0,88.1228027,265.0
10.004,10.0,-0.0208,1491.4,2312.45,2248.91,1252.5,14.71393897,30.520000500000002,496.95,-7.333312987999999,52.50012207,61.598701500000004,6.0,1.843925,-40.7162018,-36.444000200000005,74520.79688,116.6900024,214.2140045
13.002,12.0,-0.0064,2313.15,2073.73,2362.3,565.48,6.3639610310000005,39.0,1691.06,10.66668701,18.50012207,79.07409670000001,6.0,1.03937197,-40.71739960000001,-33.6935997,72349.5,72.802803,442.3999938999999
17.997,16.0,0.0163,1795.91,1758.31,1771.78,2027.69,19.55760722,48.220001200000006,402.67,-84.33331299,34.50012207,36.2952995,3.0,1.76097381,-50.28599929999999,-40.7737999,168963.0,88.0615005,452.20498660000004
8.003,8.0,0.022700001,1638.6,1846.15,1633.2,1522.02,15.18222645,33.5,386.13,-89.33331299,31.50012207,53.76549910000001,4.0,1.69253802,87.9480972,-26.7558002,192175.0,150.92700200000002,82.6781998
13.0,13.0,0.0195,999.78,1112.34,1588.51,796.17,6.519202405,38.4799995,651.41,5.666687012000001,29.50012207,83.6993027,6.0,1.53769863,2.8448501,-36.0500984,94720.39844,71.7723007,297.07998660000004
15.004000000000001,15.0,-0.0115,1826.39,2454.32,1812.63,1889.29,6.964194139,45.6899986,34.25,149.66668700000002,-35.5,77.3850021,5.0,1.40787375,-88.7730026,-38.8857002,71009.0,128.9309998,895.8499756000001
9.003,10.0,0.0032,1917.89,797.48,818.15,718.33,13.58307771,32.3199997,85.45,26.66668701,43.50012207,59.5433998,6.0,1.27748811,-43.2999992,-27.140199699999997,87084.5,118.2060013,280.67001339999996
12.005,12.49,0.0067,2280.06,1750.37,3595.52,1443.59,24.13503677,41.0,1007.29,-120.33331299999999,72.50012207,51.0741005,1.0,2.68612146,-15.140600199999998,-36.0629005,240636.0,118.3460007,154.86099240000001
15.001,14.0,0.0156,1954.01,2866.28,3847.12,1792.63,58.14206739,38.0,1577.27,77.66668701,60.50012207,62.5065002,2.0,1.72960579,147.35600280000003,-36.9318008,206910.0,77.2718964,60.6941986
14.997,15.0,0.0243,2753.29,2652.66,2751.2,1821.56,19.14418972,43.720001200000006,1290.35,-89.33331299,48.50012207,47.2387009,1.0,2.47922754,-267.1340027,-44.778999299999995,226226.0,47.9776001,385.894989
10.995999999999999,9.0,-0.034200002,649.83,1140.91,889.55,529.49,5.14781507,31.959999100000005,15.81,-107.33331299999999,31.50012207,85.6591034,5.0,0.50789064,26.104700100000002,-35.1749001,49297.10156,-0.463562,1216.23999
8.0,7.997000000000001,-0.052499998,226.88,1206.47,446.23,497.48,9.192388155,27.3400002,121.96,34.66668701,23.50012207,49.15760039999999,5.0,0.75440812,23.2901001,-32.514801,41147.39844,73.1612015,418.42001339999996
15.995999999999999,17.0,0.0458,2584.65,1761.69,1974.29,1345.18,27.97320146,43.569999700000004,1468.87,41.66668701,54.50012207,44.490699799999994,1.0,2.7915318,-146.13900759999999,-35.1455002,252569.0,116.88200379999999,152.72300719999998
12.001,13.0,0.0118,1971.0,3086.82,3943.08,1910.53,59.21570738,37.0,1699.26,77.66668701,62.50012207,57.74219889999999,2.0,1.74951315,-38.4350014,-32.4449997,209681.0,77.2879028,83.8569031
16.000999999999998,15.0,0.0034,1812.42,1430.47,1429.71,1812.38,22.63846285,41.0,1510.94,-54.33331299,-1.5,51.1795998,1.0,2.19067717,15.565999999999999,-39.1971016,277355.0,89.764801,286.5119934
13.001,12.0,0.001,1980.65,838.85,1274.58,1573.45,37.71604433,44.5,529.55,78.66668701,21.50012207,60.048801399999995,2.0,2.40216875,1.1312200000000001,-35.5391006,233436.0,60.5875015,425.15301510000006
11.5,11.5,-0.023800001,434.1,430.42,327.14,156.93,9.617692031,34.069999700000004,84.34,-119.33331299999999,39.50012207,77.1350021,5.0,0.42271063,-12.956700300000001,-45.9059982,49320.60156,-26.690099699999998,1419.949951
16.004,15.0,0.0341,2595.74,2211.76,3075.12,1969.31,47.33392018,43.470001200000006,1950.24,68.66668701,53.50012207,40.4877014,2.0,2.0500412,-38.111099200000005,-39.4259987,150565.0,52.2440987,274.1109924
9.998,10.0,-0.0026,1562.29,1522.37,1531.45,1901.51,20.79663434,38.409999799999994,624.08,-83.33331299,32.50012207,43.0563011,3.0,1.78409183,-97.0283966,-30.9267998,201930.0,139.34399409999997,109.9810028
11.999,12.0,-0.058499999000000004,1801.09,3774.2,2954.4,115.3,8.860022573,37.1699982,23.99,36.66668701,-2.5,44.4355011,6.0,1.18298185,-20.9365005,-33.1861992,128193.0,-24.319299700000002,1423.0
8.004,10.0,-0.0037,1907.43,1867.08,1697.14,1248.61,7.106335202,31.4500008,531.95,11.66668701,55.50012207,58.6669998,4.0,2.02748561,-27.853099800000003,-26.2287006,221388.0,102.8050003,40.0332985
18.002,14.0,0.0186,1942.33,2988.33,3061.21,2319.12,16.50757402,41.3499985,921.23,-61.33331299,45.50012207,49.0555992,2.0,1.87829995,24.030799899999998,-32.6013985,171527.0,133.4940033,121.6900024
13.004000000000001,13.0,0.0062,3086.01,2353.3,3580.51,1947.3,19.5064092,44.24000170000001,2149.42,-48.33331299,-20.5,57.46429820000001,2.0,2.15360188,27.996700300000004,-35.111400599999996,250903.0,64.9260025,513.0469971
14.998,14.0,0.0178,2727.66,1290.05,1869.38,1020.18,32.4422564,39.1899986,1464.81,57.66668701,43.50012207,69.6503983,2.0,1.85563815,75.08309940000001,-38.7849007,88272.39844,69.0233002,84.2818985
7.005,7.0,-0.0392,476.01,883.64,468.57,997.82,21.64486082,26.139999399999997,775.58,-83.33331299,22.50012207,39.0,4.0,2.17477012,-27.9717999,-31.457500500000002,171831.0,228.8569946,75.4674988
7.996,8.0,-0.0006,1826.22,2288.57,4098.85,1825.65,32.5345955,37.97000122,534.15,-109.33331299999999,76.50012207,56.7108,2.0,2.2872775,-44.0704994,-27.781799300000003,196356.0,97.45079799999999,83.0
10.004,10.0,0.0004,1230.32,2504.75,2319.62,1069.6,12.10371844,30.8400002,568.54,-2.3333129880000003,57.50012207,59.3457985,3.0,1.79423809,-50.1921997,-35.7675018,137824.0,117.6110001,147.8150024
16.995,17.01,0.0219,2857.04,2548.58,2897.94,2083.32,43.34166587,45.069999700000004,2381.53,61.66668701,56.50012207,31.709499400000002,2.0,2.21860528,-195.83000180000002,-45.676998100000006,220425.0,78.94920350000001,200.901001
7.0,7.004,-0.08060000099999999,87.2,806.11,820.32,250.71,2.5495097999999996,23.14999962,514.06,-110.33331299999999,27.50012207,126.889,5.0,0.39925,40.73170089999999,-21.4883995,52356.69922,125.41200259999998,87.0
17.499000000000002,17.0,0.0031,2471.07,1401.8,1472.15,1241.18,19.65960325,45.3600006,573.04,29.66668701,49.50012207,34.2748985,1.0,2.30410504,-271.9710083,-40.5962982,196897.0,93.4054031,232.4290009
13.999,14.0,0.0189,2204.18,3407.94,3873.87,2262.44,56.14712815,40.8300018,2130.81,71.66668701,65.50012207,59.513301799999994,2.0,1.74837315,-45.243,-32.7452011,82946.79688,82.7977982,36.0766983
11.5,11.5,-0.030400001,554.47,527.84,540.0,163.62,7.64852927,27.8600006,48.71,-118.33331299999999,42.50012207,94.9263,5.0,0.19103603,14.064399700000001,-35.8125992,49216.30078,-16.0993004,1311.319946
10.004,11.0,-0.0242,2653.96,3077.2,3602.98,2364.85,12.509996000000001,35.0200005,2854.03,-41.33331299,-20.5,38.894699100000004,2.0,2.25403404,30.613300300000002,-39.5141983,184888.0,105.1969986,760.6350097999999
14.999,15.0,0.0273,1215.5,1155.85,1877.86,762.89,11.7686023,40.090000200000006,543.33,-113.33331299999999,55.50012207,63.429500600000004,1.0,2.39700174,-98.2960968,-40.7946014,220006.0,58.8325005,695.3950195
10.8,16.999000000000002,-0.0286,417.54,289.94,434.63,44.81,8.860022573,39.9399986,25.0,-121.33331299999999,43.50012207,75.56510159999999,5.0,0.48165751,-130.2870026,-45.5903015,61260.0,-14.278699900000001,1619.680054
15.003,15.0,-0.0043,881.99,3435.76,3316.69,1878.41,30.53686297,40.840000200000006,1082.74,29.66668701,69.50012207,34.5522995,1.0,2.36824751,147.1959991,-40.209201799999995,274660.0,93.99890140000001,141.1499939
13.998,15.0,0.027899998999999998,1175.0,58.55,133.55,231.05,12.9034879,36.8300018,8.49,38.66668701,37.50012207,65.21739960000001,5.0,0.17831062,-31.900699600000003,-34.6702003,49587.39844,43.0744019,568.0549927000001
18.005,16.0,0.049600001,2728.19,1181.2,2319.64,1234.42,45.30452516,44.5800018,1413.82,72.66668701,45.50012207,43.3582993,4.0,1.46305108,-23.9864998,-33.6963997,120579.0,4.667029900000001,470.5190125
15.003,15.0,0.0196,2663.87,2916.97,3247.4,2329.33,47.56574398,42.00999829999999,2244.41,64.66668701,60.50012207,63.618801100000006,2.0,1.99260616,-132.9089966,-35.8793983,231469.0,74.57409670000001,52.346900899999994
14.998,15.0,0.0195,2425.52,3210.32,3510.94,2427.49,50.28419235,39.4500008,2285.44,65.66668701,63.50012207,65.8759003,2.0,2.0030631999999997,158.7460022,-35.5934982,197884.0,98.19760129999999,24.521900199999997
5.702000000000001,6.3,-0.053300001,144.81,3872.17,3694.31,105.44,2.915475947,24.7999992,728.18,-21.33331299,65.50012207,139.4290009,12.0,0.47387001,101.74700159999999,-22.6721001,75971.60156,143.5789948,312.2090149
17.002,17.0,0.034400001,2131.25,709.61,1137.75,329.6,23.71708245,33.6899986,727.48,47.66668701,43.50012207,54.80979920000001,3.0,0.84285998,108.33799740000002,-26.075099899999998,200958.0,11.152999900000001,-26.149299600000003
8.998,9.0,-0.019300001,670.89,402.25,1953.36,109.43,7.38241153,33.8499985,942.89,-129.33331299999998,57.50012207,91.3203964,6.0,0.90649563,-33.0075989,-32.9154015,58461.80078,-1.78882,1530.930054
11.495999999999999,11.5,0.0028,1317.05,1646.86,1606.19,774.6,7.64852927,32.3199997,12.01,-0.33331298800000003,48.50012207,68.01909640000001,4.0,1.49039805,5.5922599,-39.6939011,87220.5,100.1090012,173.11099240000001
7.0,6.997999999999999,-0.0231,651.27,886.47,986.86,301.06,50.28419235,29.040000899999995,512.54,128.66668700000002,37.50012207,67.7698975,5.0,0.57336003,-60.3302002,-34.52709960000001,47169.5,121.8130035,640.7719727000001
13.001,13.0,-0.0361,1194.03,862.11,2365.42,546.89,14.57737974,41.0,1131.34,-123.33331299999999,61.50012207,87.9944,2.0,1.91614401,-167.4850006,-33.830898299999994,124606.0,62.5955009,667.7609863
18.998,12.0,0.001,761.35,965.8,1221.26,724.81,6.519202405,35.959999100000005,43.23,-103.333313,29.50012207,56.4618988,6.0,1.04620349,109.01100159999999,-35.854198499999995,69540.0,32.7486992,991.3369751
9.0,9.995,-0.043499999000000004,880.54,1096.76,848.22,307.38,3.5355339060000004,31.620000800000003,36.75,-112.33331299999999,40.50012207,89.4049988,5.0,0.23195516,-20.7374992,-39.6362,53609.0,-39.621498100000004,1710.189941
11.501,11.5,-0.030099999,1052.01,1008.15,1033.25,101.82,1.58113883,41.3600006,26.71,-113.33331299999999,43.50012207,76.7549973,5.0,0.30618519,-230.6069946,-39.04420089999999,56507.30078,-30.1900005,1619.599976
10.0,10.003,-0.034499998999999996,463.4,832.97,395.59,221.51,7.90569415,32.5800018,91.09,-115.33331299999999,37.50012207,74.5606003,5.0,0.27165687,-77.5124969,-44.8816986,58757.10156,-41.3913002,1611.930054
19.000999999999998,12.0,0.0119,828.27,1071.82,1195.9,719.61,5.522680509,41.0,39.06,-104.333313,30.50012207,56.298301699999996,6.0,0.98423624,-57.9135017,-38.2198982,84679.29688,-17.732200600000002,1464.569946
