thickness_upper_crust,thickness_middle_crust,upper_mantle_density_anomaly,d_2_ridge,d_2_trench,d_2_trans_ridge,d_2_volcano,d_2_hotspot,thickness_crust,d_2_young_rift,lon,lat,upper_mantle_vel_structure,age,magnetic_anomaly,depth_to_moho,lithos_asthenos_bdry,bougeur_gravity_anomaly,topography
8.74,8.75,-0.0233,631.89,4014.05,790.47,421.92,358.1525206394853,26.7,74.99,157.5,-68.5,6.0,1.61666,-13.7843446732,-25.052483,66901.95465,196.341018677,-608
4.53,6.81,-0.0147,638.08,3991.49,777.36,395.86,321.4599306978961,22.88,80.25,158.5,-68.5,6.0,1.61666,-10.2957210541,-26.660546000000004,59051.04828,211.530715942,-1191
1.92,4.23,-0.0163,647.42,3969.73,766.83,372.23,286.26915969801024,19.44,87.31,159.5,-68.5,11.0,1.51133,-6.97437953949,-26.876047999999997,45853.77884,227.278305054,-1601
1.89,4.15,-0.022,659.78,3948.81,758.99,351.67,253.21818311277713,19.08,94.37,160.5,-68.5,11.0,1.51133,-3.32009983063,-25.395756,29637.04872,242.365615845,-1798
1.66,3.65,-0.0196,674.95,3928.73,753.94,334.97,223.26977521695142,16.77,109.9,161.5,-68.5,11.0,1.51133,0.563848018646,-24.305085000000002,25721.235279999997,255.726242065,-2091
1.53,3.37,-0.0107,650.44,3909.51,751.72,323.06,197.84739116581665,15.6,135.85,162.5,-68.5,11.0,1.51133,4.25352525711,-23.749253,21539.4268,266.895568848,-2341
1.51,3.32,-0.0044,628.18,3891.18,752.37,316.86,178.89895438044877,15.51,167.45,163.5,-68.5,12.0,1.4914,7.22442340851,-23.871109,20236.032489999998,276.142456055,-2487
1.5,3.31,-0.0134,608.44,3873.74,755.87,317.15,168.62678574559385,15.54,202.04,164.5,-68.5,12.0,1.4914,8.92192554474,-24.589382,19329.545970000003,284.229675293,-2485
1.39,3.07,-0.037300002,591.45,3857.22,762.18,324.16,168.62678574559385,14.42,238.33,165.5,-68.5,12.0,1.40813,8.48915290833,-25.489010999999998,18895.42007,292.044494629,-2507
0.75,1.64,-0.074100003,577.48,3841.62,771.24,337.19,178.89895438044877,7.99,275.21,166.5,-68.5,12.0,1.40813,5.9875702858,-25.951204999999998,18795.96329,300.300598145,-2465
0.75,1.63,-0.093000002,566.74,3826.97,782.95,354.96,197.84739116581665,7.92,299.48,167.5,-68.5,12.0,1.2911,2.41870832443,-25.482120000000002,18753.00789,309.376861572,-2422
0.72,1.57,-0.08560000400000001,551.79,3813.27,797.18,376.25,223.26977521695142,7.64,323.8,168.5,-68.5,12.0,1.2911,-0.494662702084,-24.045189,18973.478320000002,319.027282715,-2587
0.75,1.64,-0.06419999900000001,529.2,3800.54,813.81,400.21,253.21818311277713,8.05,348.13,169.5,-68.5,12.0,1.20709,-1.11785948277,-22.164997,19027.4868,328.632232666,-2732
0.72,1.57,-0.046799999,509.47,3788.79,832.68,426.24,286.26915969801024,7.86,374.09,170.5,-68.5,12.0,1.20709,0.599457979202,-20.667054,19212.66556,337.533752441,-2994
0.69,1.5,-0.040899999,489.63,3778.04,853.63,453.95,321.4599306978961,7.86,402.06,171.5,-68.5,12.0,1.20709,3.36314702034,-20.097839999999998,19291.23306,345.41494751,-3154
0.69,1.53,-0.036800001,471.55,3768.29,876.53,483.04,358.1525206394853,8.04,431.51,172.5,-68.5,12.0,1.20709,5.87006998062,-20.247902,19393.039699999998,352.389007568,-3128
0.72,1.6,-0.0403,451.36,3759.56,901.21,513.29,395.9213806580424,8.09,460.79,173.5,-68.5,12.0,1.20709,7.22222042084,-20.291487,19465.07072,358.713562012,-3017
0.72,1.57,-0.036400001,432.78,3751.85,927.52,544.52,434.47736246091,7.9,486.95,174.5,-68.5,12.0,1.20709,7.61364650726,-19.563746,19542.32979,364.386352539,-3483
0.71,1.56,-0.031399999,415.33,3745.17,955.32,576.6,473.61943983269595,7.94,477.69,175.5,-68.5,12.0,1.20709,7.22318792343,-18.331528,19620.660780000002,369.000427246,-3481
0.69,1.52,-0.028200001,392.27,3739.53,984.49,609.41,513.2044705506272,7.91,471.14,176.5,-68.5,12.0,1.20709,5.97942018509,-17.693568,19689.741130000002,372.010131836,-3462
0.71,1.57,-0.028899999,369.39,3734.93,1014.89,642.84,553.1281234563095,8.03,467.39,177.5,-68.5,12.0,1.20709,3.543851614,-18.54542,19730.36575,373.171508789,-3394
0.71,1.57,-0.033,350.39,3731.38,1046.41,676.82,593.312653914882,7.9,466.51,178.5,-68.5,12.0,1.20709,0.366796404123,-20.521925,19750.64278,372.880218506,-3476
0.77,1.71,-0.036200002,335.93,3728.89,1078.94,711.27,633.698914202482,8.37,468.54,179.5,-68.5,12.0,1.20709,-2.5368449688,-22.027032000000002,19843.08624,372.128509521,-3144
0.79,1.76,-0.051800001,436.84,3838.74,1178.0,714.02,696.767507605399,8.36,363.83,-179.5,-69.5,12.0,1.79677,-1.34142541885,-20.581869,19564.926150000003,365.912963867,-3679
0.93,2.04,-0.051899999,434.18,3838.38,1209.02,745.64,734.4844332860883,9.73,373.28,-178.5,-69.5,12.0,1.73416,3.29791069031,-20.92115,19721.43555,368.960845947,-3358
0.66,1.47,-0.0482,432.51,3839.0,1240.85,777.7,772.4895760072282,7.09,385.86,-177.5,-69.5,12.0,1.73416,8.50403785706,-20.536747000000002,19792.20581,373.991149902,-3843
0.66,1.45,-0.041700002,432.76,3840.61,1273.43,810.12,810.7330622200834,6.96,401.27,-176.5,-69.5,12.0,1.71801,12.8163948059,-19.84368,19903.40424,380.782989502,-4005
0.67,1.45,-0.037700001,432.9,3843.21,1306.68,842.87,849.1732543750998,6.98,419.19,-175.5,-69.5,12.0,1.71801,15.331407547,-19.148149,19794.87801,388.568603516,-4026
0.65,1.44,-0.031300001,434.04,3846.78,1340.56,875.9,887.7750822289506,6.92,439.31,-174.5,-69.5,12.0,1.71681,15.8572616577,-18.580889000000003,20291.280749999998,396.475524902,-4038
0.67,1.47,-0.032900002000000005,439.27,3851.32,1375.0,909.17,926.5087508646084,7.01,461.34,-173.5,-69.5,12.0,1.27055,14.2938337326,-18.040671,20206.76613,403.727508545,-4116
0.66,1.47,-0.0275,448.46,3856.84,1409.96,942.65,965.3487334020654,6.98,485.0,-172.5,-69.5,12.0,1.27055,11.1714935303,-17.42912,21118.68477,409.800109863,-4156
0.67,1.46,-0.0217,461.37,3863.33,1445.39,976.31,1004.27298010064,7.01,510.08,-171.5,-69.5,12.0,1.27055,7.56260156631,-16.836009,20584.918980000002,414.567810059,-4111
0.66,1.45,-0.0241,477.68,3870.77,1481.24,1010.13,1043.262292984903,6.99,536.36,-170.5,-69.5,12.0,1.27055,4.10194015503,-16.469953,21924.34502,418.185119629,-4047
0.65,1.42,-0.028000001,497.07,3879.17,1517.48,1040.8,1082.2998279263545,6.86,563.66,-169.5,-69.5,12.0,1.27055,1.4557441473,-16.373932,20899.4236,420.964355469,-4031
0.64,1.41,-0.032099999,519.17,3888.51,1554.08,1070.86,1112.4545296424585,6.86,586.05,-168.5,-69.5,10.0,1.27055,-0.202427089214,-16.392537,22652.57454,423.294219971,-3987
0.64,1.4,-0.033300001,543.67,3898.79,1590.99,1101.09,1132.948103645292,6.82,608.47,-167.5,-69.5,10.0,1.27055,-1.17917847633,-16.342768,21390.113830000002,425.377838135,-3987
0.73,1.6,-0.0308,563.86,3910.0,1628.2,1131.49,1153.8603288954093,7.79,632.01,-166.5,-69.5,12.0,1.27055,-1.75644755363,-16.175887,23438.83514,427.234222412,-4046
0.74,1.63,-0.026699999,577.68,3922.12,1665.66,1156.3,1175.1631055104137,8.03,656.53,-165.5,-69.5,12.0,1.27055,-2.37691187859,-15.951007,21863.855359999998,428.806396484,-4030
0.73,1.62,-0.0231,594.32,3935.15,1703.35,1174.23,1196.8297177909499,8.09,681.92,-164.5,-69.5,10.0,1.27055,-3.25264382362,-15.746988,24222.68677,430.059143066,-4041
0.7,1.56,-0.0265,613.52,3949.07,1741.25,1185.37,1218.8347973336338,7.93,707.48,-163.5,-69.5,10.0,1.27055,-4.39215660095,-15.636729999999998,22658.64182,431.01751709,-3996
0.7,1.54,-0.032000002,635.06,3963.87,1779.34,1194.24,1241.1542786181221,7.92,732.88,-162.5,-69.5,10.0,1.27055,-5.17822933197,-15.679355,26525.180819999998,431.804077148,-3950
0.71,1.55,-0.035799999,658.71,3979.54,1817.59,1203.26,1263.7653491609938,8.04,758.11,-161.5,-69.5,10.0,1.27055,-5.13634824753,-15.865185,27089.87045,432.584289551,-4015
0.7,1.53,-0.035300002000000004,682.58,3996.07,1855.98,1204.61,1286.646395989149,7.93,783.18,-160.5,-69.5,10.0,1.27055,-3.90810823441,-16.081086,30345.07561,433.505310059,-4037
0.72,1.59,-0.0307,694.38,4013.44,1894.5,1200.8,1309.7769498799871,8.13,808.62,-159.5,-69.5,10.0,1.19026,-2.24723434448,-16.174175,30625.22697,434.633209229,-3970
0.73,1.62,-0.025800001,700.64,4031.63,1933.13,1187.1,1333.1376285459157,8.16,834.63,-158.5,-69.5,10.0,1.19026,-1.42646765709,-16.104372,33824.36752,435.971252441,-3995
0.74,1.62,-0.0242,698.93,4050.64,1971.85,1173.61,1356.7100797064338,8.13,861.16,-157.5,-69.5,10.0,1.19026,-2.32943558693,-15.975604,34451.62964,437.506469727,-4036
0.73,1.61,-0.026000001,700.02,4070.44,2010.65,1160.36,1380.4769247901297,8.1,888.15,-156.5,-69.5,10.0,1.19106,-4.96598005295,-15.862998000000001,36868.804930000006,439.257781982,-4212
0.72,1.59,-0.027899999,703.9,4091.02,2049.51,1147.37,1404.421703838804,8.02,915.56,-155.5,-69.5,10.0,1.19106,-8.60286140442,-15.655232999999999,38336.483,441.26385498,-4238
0.7,1.54,-0.027000001000000003,710.52,4078.77,2088.41,1128.6,1428.5288220435768,8.03,943.35,-154.5,-69.5,7.0,1.12752,-12.2725019455,-15.156986999999999,38880.24139,443.512054443,-4305
0.67,1.49,-0.0233,719.81,4042.5,2127.36,1104.21,1452.783498224917,7.97,971.46,-153.5,-69.5,7.0,1.12752,-15.3396863937,-14.376458,40107.26929,445.860321045,-4402
0.66,1.44,-0.019300001,731.65,4006.05,2166.33,1080.17,1477.1717154720043,7.93,999.88,-152.5,-69.5,7.0,1.10325,-17.6151752472,-13.635470999999999,40722.70584,448.067443848,-4413
0.65,1.44,-0.017100001,745.92,3969.4,2205.31,1056.52,1501.6801740786611,7.89,1028.55,-151.5,-69.5,7.0,1.10325,-19.3304748535,-13.300282999999999,42740.99731,449.905883789,-4403
0.65,1.42,-0.017100001,762.49,3932.54,2244.29,1033.29,1526.296246850526,7.82,1057.47,-150.5,-69.5,7.0,1.06998,-20.7873325348,-13.420370000000002,43468.42575,451.250305176,-4378
0.67,1.47,-0.0177,781.2,3895.45,2283.27,1010.52,1551.0079368087354,7.95,1086.59,-149.5,-69.5,7.0,1.12007,-21.8031196594,-13.701869,45636.65771,452.109802246,-4389
0.69,1.52,-0.0173,801.91,3858.09,2322.22,988.23,1575.8038372769413,8.07,1115.9,-148.5,-69.5,7.0,1.12007,-21.990354538,-13.851607000000001,45520.48874,452.598724365,-4379
0.69,1.53,-0.017100001,824.44,3820.59,2361.15,966.48,1600.6730943091663,8.09,1145.37,-147.5,-69.5,7.0,1.12007,-21.5396060944,-13.87316,43894.191739999995,452.842346191,-4364
0.7,1.54,-0.017899999,848.66,3782.94,2400.05,945.31,1625.6053713940662,8.05,1174.99,-146.5,-69.5,7.0,1.12007,-20.5739154816,-13.972703,46645.24841,452.935180664,-4352
0.7,1.55,-0.0206,874.42,3745.12,2438.89,924.74,1650.590816355351,8.01,1163.23,-145.5,-69.5,7.0,1.12007,-19.4591217041,-14.238214000000001,44500.07248,452.933990479,-4370
0.71,1.57,-0.0243,901.57,3707.11,2477.69,904.84,1675.6200303571648,8.0,1141.84,-144.5,-69.5,10.0,1.12007,-18.7887535095,-14.525545000000001,48921.951290000005,452.871429443,-4381
0.72,1.57,-0.0264,930.0,3668.97,2516.42,885.64,1700.684038916157,8.0,1120.85,-143.5,-69.5,10.0,1.12007,-18.952791214,-14.67043,48960.75058,452.766174316,-4366
0.71,1.58,-0.0252,959.58,3630.72,2555.09,867.2,1725.7742648180285,8.0,1100.27,-142.5,-69.5,7.0,1.13461,-20.0655422211,-14.712875,52121.23871,452.668609619,-4349
0.72,1.58,-0.0228,990.19,3592.37,2593.68,849.57,1750.8825028348,8.0,1080.15,-141.5,-69.5,7.0,1.13461,-21.8893489838,-14.816768,52836.959839999996,452.684783936,-4352
0.72,1.57,-0.0218,1021.74,3553.92,2632.19,832.79,1776.0008961393394,8.02,1060.51,-140.5,-69.5,7.0,1.10088,-24.0799179077,-15.015972,54154.30832,452.94241333,-4362
0.73,1.6,-0.024700001,1054.14,3515.37,2670.61,816.93,1801.1219143154203,8.0,1041.38,-139.5,-69.5,7.0,1.10088,-26.1708946228,-15.121110999999999,54417.18292,453.518493652,-4385
0.72,1.6,-0.0284,1087.3,3476.74,2708.93,802.04,1826.2383328643373,7.99,1022.81,-138.5,-69.5,10.0,1.03074,-27.7901439667,-14.947982999999999,53274.94049,454.33895874,-4407
0.72,1.61,-0.0295,1121.15,3438.04,2747.16,788.17,1851.343214112636,8.02,1004.82,-137.5,-69.5,10.0,1.03074,-28.7663288116,-14.537095,49769.08875,455.139404297,-4427
0.73,1.6,-0.0261,1155.62,3399.28,2785.27,775.37,1876.4298894295173,8.04,987.45,-136.5,-69.5,10.0,1.00562,-28.9322986603,-14.132917,51211.94458,455.481109619,-4439
0.72,1.57,-0.020099999,1190.64,3360.45,2823.27,763.72,1901.491942666863,7.97,970.75,-135.5,-69.5,10.0,1.00562,-28.2477264404,-13.947270999999999,49447.605129999996,454.867523193,-4416
0.71,1.55,-0.016000001,1226.17,3321.57,2861.15,753.25,1926.5231947393374,7.93,954.75,-134.5,-69.5,7.0,0.991115,-26.5834617615,-14.044164000000002,50373.77548,452.88861084,-4370
0.72,1.59,-0.0184,1261.26,3282.66,2898.9,744.03,1951.5176892666805,8.05,939.49,-133.5,-69.5,7.0,0.991115,-24.3243980408,-14.417243,49106.94504,449.370544434,-4306
0.73,1.61,-0.0274,1295.46,3243.71,2936.52,736.12,1976.469679204858,8.02,925.01,-132.5,-69.5,10.0,1.03245,-21.7385215759,-15.087766,44948.94409,444.458129883,-4192
0.74,1.64,-0.038400002,1330.2,3204.74,2974.01,729.56,2001.373614397294,8.12,911.36,-131.5,-69.5,10.0,1.03245,-19.6715297699,-16.042438,34524.19281,438.631072998,-3937
0.75,1.64,-0.045600001,1365.44,3165.76,3011.35,724.4,2026.224129981777,8.04,898.58,-130.5,-69.5,7.0,0.930839,-19.4274253845,-17.114428,45937.71744,432.569885254,-3486
0.79,1.74,-0.0469,1401.13,3126.78,3048.55,720.68,2051.0160355928783,8.45,886.7,-129.5,-69.5,7.0,0.930839,-21.0085601807,-18.002049,53736.915590000004,426.94442749,-3330
0.68,1.48,-0.044199999,1437.24,3087.8,3085.6,718.44,2075.744305303768,7.15,875.77,-128.5,-69.5,11.0,1.06946,-23.1049594879,-18.458903,50221.90857,422.185516357,-3451
0.67,1.47,-0.0427,1473.72,3048.85,3122.49,717.69,2100.4040682551445,7.04,865.82,-127.5,-69.5,11.0,1.06946,-23.5518283844,-18.436121,48506.34003,418.364105225,-3581
0.71,1.54,-0.0451,1510.53,3009.92,3086.11,718.44,2124.990599922668,7.39,856.6,-126.5,-69.5,7.0,1.06946,-20.5875358582,-18.053067000000002,50427.7153,415.2081604,-3339
0.75,1.63,-0.049899999,1510.63,2971.04,3047.27,720.69,2149.4993139776866,8.01,847.42,-125.5,-69.5,7.0,1.06946,-14.0930347443,-17.486670999999998,53926.91803,412.27142334,-3466
0.68,1.52,-0.053399999,1505.53,2932.22,3008.38,723.7,2172.44627576985,7.77,839.09,-124.5,-69.5,7.0,1.06946,-5.39416408539,-16.94076,53375.13733,409.069030762,-3325
0.69,1.52,-0.053300001,1502.05,2893.46,2969.45,725.35,2195.1212399950527,7.88,831.87,-123.5,-69.5,7.0,1.06946,3.40001368523,-16.668549,56142.5972,405.346282959,-3299
0.65,1.44,-0.0502,1500.19,2854.78,2930.5,728.39,2217.2118507713435,7.54,825.56,-122.5,-69.5,7.0,1.02171,10.5177764893,-16.902948000000002,53963.08517,401.170166016,-3666
0.7,1.54,-0.046399999,1499.96,2816.2,2891.52,732.79,2237.074410689193,8.0,819.33,-121.5,-69.5,7.0,1.02171,14.5998630524,-17.654675,55312.48474,396.991577148,-3146
0.69,1.52,-0.044500001,1501.36,2777.72,2852.54,736.92,2257.9596932002673,7.91,813.1,-120.5,-69.5,7.0,1.01255,15.1803102493,-18.577459,53183.09402,393.636230469,-2897
0.77,1.7,-0.043099999000000014,1504.38,2739.37,2813.56,738.99,2279.8346874941676,9.25,807.02,-119.5,-69.5,7.0,1.01255,12.1226520538,-19.095409,54409.74045,391.979766846,-3074
0.68,1.49,-0.037500001,1509.03,2701.16,2774.59,738.06,2302.6660475505732,8.52,802.01,-118.5,-69.5,7.0,0.977577,6.07848453522,-18.740931,52937.51526,392.560272217,-3270
0.71,1.57,-0.0263,1515.27,2663.1,2735.64,738.28,2326.420247538981,9.14,798.06,-117.5,-69.5,7.0,0.977577,-2.00317645073,-17.440036,56988.25073,395.225646973,-3210
0.65,1.44,-0.0118,1523.09,2625.21,2696.73,739.62,2351.063724728783,8.91,794.27,-116.5,-69.5,7.0,0.939766,-10.6541700363,-15.542692,54340.72876,399.140136719,-3562
0.73,1.6,0.0009,1532.46,2587.37,2657.87,742.07,2373.4209425499944,10.11,790.48,-115.5,-69.5,7.0,0.939766,-18.260931015,-13.622674,60413.99384,403.119781494,-3732
0.69,1.51,0.006999999999999999,1543.35,2549.72,2619.06,745.59,2395.2620231057817,9.96,786.69,-114.5,-69.5,7.0,0.868847,-24.176897049,-12.204377000000001,55663.13553,406.123718262,-3749
0.72,1.56,0.0055,1555.73,2512.29,2580.33,744.87,2416.991660832053,10.74,782.91,-113.5,-69.5,7.0,0.868847,-28.2917118073,-11.546365,60811.126710000004,407.726745605,-3923
0.68,1.5,-0.0017,1569.57,2475.08,2541.68,738.43,2438.6064071513947,10.86,779.1,-112.5,-69.5,7.0,0.853696,-30.8451957703,-11.553014,55797.080989999995,408.192932129,-3738
0.67,1.47,-0.0084,1584.8,2437.95,2503.14,732.9,2460.102887242028,10.8,775.3,-111.5,-69.5,7.0,0.853696,-32.4751167297,-11.866168,60524.89471,408.226104736,-3617
0.69,1.53,-0.0106,1601.4,2400.99,2464.71,728.28,2481.4777970477453,11.01,771.68,-110.5,-69.5,7.0,0.836329,-33.6684074402,-12.120229,55590.40451,408.496551514,-3623
0.71,1.57,-0.0075,1619.32,2364.28,2426.41,724.54,2502.727900466019,10.94,768.13,-109.5,-69.5,7.0,0.836329,-34.636756897,-12.190422,59504.26483,409.374542236,-3780
0.67,1.46,-0.0019,1638.51,2327.8,2388.26,721.7,2523.850026703666,10.04,764.57,-108.5,-69.5,7.0,0.836329,-35.3899269104,-12.202521,55288.23853,410.815307617,-3907
0.7,1.54,0.0023,1658.93,2291.65,2350.28,719.74,2544.8410677901156,10.11,761.02,-107.5,-69.5,7.0,0.836329,-35.9222450256,-12.321432000000001,58446.548460000005,412.559906006,-3947
0.72,1.59,0.0015,1680.51,2255.82,2312.48,718.67,2565.6979762389547,10.09,757.46,-106.5,-69.5,7.0,0.836329,-36.2432441711,-12.547080000000001,51986.6066,414.29586792,-4075
0.73,1.59,-0.0043,1703.22,2220.37,2274.88,718.48,2586.4177628489783,10.01,753.9,-105.5,-69.5,7.0,0.836329,-36.4480857849,-12.761369,51331.50482,415.899230957,-3934
0.73,1.6,-0.0109,1727.0,2185.3,2237.5,719.17,2606.99749463658,10.0,750.33,-104.5,-69.5,10.0,0.740421,-36.2769126892,-12.907119,48217.37289,417.459106445,-4022
0.74,1.63,-0.013,1751.8,2150.65,2200.37,720.72,2627.4342928917595,10.15,746.77,-103.5,-69.5,10.0,0.740421,-35.202205658,-13.02913,49992.618559999995,419.089569092,-4044
0.73,1.63,-0.0072,1777.58,2116.45,2163.51,723.15,2647.7253313505676,10.12,742.16,-102.5,-69.5,7.0,0.871066,-32.813243866,-13.053705,48865.42511,420.661346436,-4043
0.72,1.59,0.0043,1804.28,2082.73,2126.94,726.43,2667.8678344771984,9.94,734.79,-101.5,-69.5,7.0,0.871066,-29.157491684,-12.698136,52509.403229999996,421.768493652,-4178
0.74,1.6,0.0141,1787.48,2049.53,2090.68,730.56,2687.8590758494024,10.1,727.43,-100.5,-69.5,7.0,0.871066,-25.0765571594,-11.782071,53008.16345,421.711883545,-4170
0.65,1.45,0.0147,1748.55,2016.87,2054.76,735.53,2707.696376641274,9.01,720.08,-99.5,-69.5,7.0,1.14936,-21.7188110352,-10.594000999999999,60603.153229999996,419.728149414,-4269
0.66,1.44,0.0054,1709.65,1983.98,2019.21,741.33,2727.377104197811,8.94,712.72,-98.5,-69.5,7.0,1.14936,-20.0314407349,-9.942089999999999,57481.33087,415.583648682,-4343
0.65,1.42,-0.0079,1670.82,1951.22,1984.06,747.93,2746.898670696024,8.93,705.37,-97.5,-69.5,7.0,1.14936,-20.5620498657,-10.54465,62603.34015,409.811462402,-4386
0.65,1.42,-0.017000001,1632.05,1919.06,1949.33,755.34,2766.258531887666,8.93,698.0,-96.5,-69.5,7.0,1.14936,-22.8990211487,-11.836496,57639.46533,403.531646729,-4369
0.63,1.38,-0.017999999,1593.36,1887.51,1915.07,763.56,2785.4541859189494,8.67,690.6,-95.5,-69.5,7.0,1.14936,-25.802652359,-12.768103,58802.21176,397.867340088,-4303
0.64,1.43,-0.0153,1554.78,1856.62,1881.3,772.63,2804.4831722229414,8.76,683.22,-94.5,-69.5,7.0,1.14845,-27.7560749054,-12.737200999999999,53128.79562,393.288543701,-3860
0.67,1.46,-0.016799999,1516.31,1826.44,1848.06,782.65,2823.3430704805114,8.77,675.83,-93.5,-69.5,7.0,1.14845,-27.5519580841,-12.180463,50085.98709,389.331237793,-3767
0.7,1.54,-0.0251,1477.99,1797.01,1815.39,793.94,2842.03149964603,8.97,668.45,-92.5,-69.5,7.0,1.14845,-25.1138343811,-12.20547,47737.35809,384.955505371,-3915
0.74,1.64,-0.035799999,1439.83,1768.36,1783.33,807.27,2860.5461170342023,9.02,661.07,-91.5,-69.5,7.0,1.14845,-21.5485343933,-13.482291,44735.83603,379.234130859,-3871
0.74,1.64,-0.0385,1401.85,1740.54,1751.92,824.16,2878.884617464632,8.97,644.83,-90.5,-69.5,7.0,1.14845,-18.429391861,-15.520299,42957.22961,371.834014893,-3429
0.63,1.4,-0.0276,1364.08,1713.57,1721.21,842.53,2897.044732460921,7.82,615.87,-89.5,-69.5,7.0,1.03926,-16.8501911163,-17.12676,41888.916020000004,363.082519531,-3431
0.71,1.55,-0.0102,1326.55,1686.93,1691.23,853.05,2915.0242295013227,8.83,587.62,-88.5,-69.5,11.0,1.04712,-16.8698501587,-17.526816,33050.50278,353.735992432,-3193
1.18,2.61,-0.003,1289.3,1658.09,1662.04,865.29,2932.8209113180746,14.33,560.18,-87.5,-69.5,11.0,1.04712,-17.6989765167,-16.914299,23693.30788,344.605621338,-2707
1.3,2.84,-0.0038,1252.34,1630.09,1633.68,878.52,2950.4326152427666,15.55,533.69,-86.5,-69.5,5.0,1.00278,-18.3945522308,-16.077512,23053.00331,336.084625244,-2384
1.28,2.83,-0.0137,1215.73,1602.93,1606.21,892.4,2967.857212595225,15.63,508.31,-85.5,-69.5,5.0,1.00278,-18.3689479828,-15.605792999999998,20184.24797,328.254730225,-2257
1.28,2.84,-0.036499999,1179.51,1576.69,1579.69,906.78,2985.0926081135217,15.63,484.22,-84.5,-69.5,6.0,1.02903,-17.7388076782,-15.618797,19664.613719999998,320.80380249,-2361
1.41,3.1,-0.056200001,1143.71,1551.47,1554.16,919.09,3002.1367394228937,16.85,461.63,-83.5,-69.5,6.0,1.02903,-16.8453788757,-16.022919,18482.14912,313.188873291,-2252
1.76,3.87,-0.064999998,1108.39,1527.31,1527.55,921.95,3018.987576541416,20.39,440.77,-82.5,-69.5,6.0,1.05306,-16.2727680206,-16.011013000000002,18362.06627,304.945159912,-1664
1.9,4.16,-0.064400002,1073.62,1504.28,1501.21,925.2,3035.643121420472,21.72,421.92,-81.5,-69.5,6.0,1.05306,-16.1831283569,-15.519926000000002,17433.13789,295.848999023,-1358
2.02,4.44,-0.0592,1039.45,1482.43,1471.78,928.82,3052.101407518102,22.98,405.34,-80.5,-69.5,6.0,1.18496,-16.4343147278,-16.917043,16864.84337,285.89553833,-1155
4.29,6.44,-0.053100001,1005.95,1461.82,1436.63,922.66,3068.3604994034504,24.2,391.35,-79.5,-69.5,6.0,1.18496,-16.4508113861,-18.725228,13862.687109999999,275.183563232,-932
4.75,7.12,-0.045899998,973.2,1442.43,1401.77,914.78,3084.4184923906314,26.45,380.22,-78.5,-69.5,6.0,1.13954,-15.530582428,-19.434942000000003,14765.46288,263.790618896,-690
4.88,7.31,-0.038899999,941.29,1424.37,1367.44,907.32,3100.273512200391,26.53,372.22,-77.5,-69.5,6.0,1.13954,-13.3975887299,-20.786429000000002,10046.89312,251.879058838,-459
5.0,7.48,-0.034699999,910.32,1407.71,1333.67,900.34,3115.9237146480673,26.56,367.55,-76.5,-69.5,6.0,1.20258,-10.9219903946,-21.723154,13278.386120000001,239.76348877,-303
11.88,8.71,-0.035300002000000004,880.4,1392.52,1300.53,893.86,3131.3672853564062,27.83,360.62,-75.5,-69.5,6.0,1.20258,-9.35844898224,-21.315376,9297.449112,227.696929932,-227
11.93,8.75,-0.0405,851.63,1378.74,1268.06,887.92,3146.602439491858,27.73,332.54,-74.5,-69.5,6.0,1.14092,-10.1952676773,-21.991823999999998,11475.20828,215.913345337,-343
